,Date,stock,value,change
1271,07/01/2008,KCB,28.137859,-3.351630272
1272,07/01/2008,FAMILY,83.983821,-2.45877834
1273,07/01/2008,EQUITY,8.420733,8.052244383
1274,07/01/2008,STANCHART,23.501499,-3.597162036
1275,07/01/2008,ABSA,1416.180054,-1.835226596
1276,08/01/2008,KCB,27.194782,2.959633947
1277,08/01/2008,FAMILY,81.918845,0.737782619
1278,08/01/2008,EQUITY,9.098791,-2.014113743
1279,08/01/2008,STANCHART,22.656112,4.759126367
1280,08/01/2008,ABSA,1390.189941,1.362408362
1281,09/01/2008,KCB,27.999648,-0.319386158
1282,09/01/2008,FAMILY,82.523228,1.637677091
1283,09/01/2008,EQUITY,8.915531,4.367939498
1284,09/01/2008,STANCHART,23.734345,-0.769227042
1285,09/01/2008,ABSA,1409.130005,0.79481318
1286,10/01/2008,KCB,27.910221,-1.223426357
1287,10/01/2008,FAMILY,83.874692,-2.251800817
1288,10/01/2008,EQUITY,9.304956,-2.56031302
1289,10/01/2008,STANCHART,23.551774,-2.994046223
1290,10/01/2008,ABSA,1420.329956,-1.359538741
1291,11/01/2008,KCB,27.56876,1.415511615
1292,11/01/2008,FAMILY,81.986001,5.385482822
1293,11/01/2008,EQUITY,9.06672,-1.212731837
1294,11/01/2008,STANCHART,22.846623,3.526551823
1295,11/01/2008,ABSA,1401.02002,1.087063695
1296,14/01/2008,KCB,27.958999,-1.134049899
1297,14/01/2008,FAMILY,86.401343,-1.068685935
1298,14/01/2008,EQUITY,8.956765,-3.631713012
1299,14/01/2008,STANCHART,23.652321,-5.448040385
1300,14/01/2008,ABSA,1416.25,-2.492501253
1301,15/01/2008,KCB,27.64193,-2.264708
1302,15/01/2008,FAMILY,85.477984,-0.196409639
1303,15/01/2008,EQUITY,8.631481,2.441608804
1304,15/01/2008,STANCHART,22.363733,-5.560815808
1305,15/01/2008,ABSA,1380.949951,-0.561207884
1306,16/01/2008,KCB,27.015921,-0.361116691
1307,16/01/2008,FAMILY,85.310097,-0.521498645
1308,16/01/2008,EQUITY,8.842228,-1.295340948
1309,16/01/2008,STANCHART,21.120127,0.78301139
1310,16/01/2008,ABSA,1373.199951,-2.909259571
1311,17/01/2008,KCB,26.918362,-0.302028036
1312,17/01/2008,FAMILY,84.865206,2.274978276
1313,17/01/2008,EQUITY,8.727691,-2.047242507
1314,17/01/2008,STANCHART,21.2855,0.292123746
1315,17/01/2008,ABSA,1333.25,-0.604542209
1316,18/01/2008,KCB,26.837061,-3.180855012
1317,18/01/2008,FAMILY,86.795871,-2.108316881
1318,18/01/2008,EQUITY,8.549014,0.053596824
1319,18/01/2008,STANCHART,21.34768,-3.544867639
1320,18/01/2008,ABSA,1325.189941,-1.108515885
1321,22/01/2008,KCB,25.983413,-0.093863728
1322,22/01/2008,FAMILY,84.965939,4.821177813
1323,22/01/2008,EQUITY,8.553596,6.963036365
1324,22/01/2008,STANCHART,20.590933,-10.64635585
1325,22/01/2008,ABSA,1310.5,2.144217932
1326,23/01/2008,KCB,25.959024,4.134042174
1327,23/01/2008,FAMILY,89.062298,0.763436398
1328,23/01/2008,EQUITY,9.149186,2.403612737
1329,23/01/2008,STANCHART,18.398749,-2.495147904
1330,23/01/2008,ABSA,1338.599976,1.00627299
1331,24/01/2008,KCB,27.032181,-0.932333207
1332,24/01/2008,FAMILY,89.742232,-2.23553165
1333,24/01/2008,EQUITY,9.369097,-3.86308307
1334,24/01/2008,STANCHART,17.939673,-4.122421852
1335,24/01/2008,ABSA,1352.069946,-1.587193108
1336,25/01/2008,KCB,26.780151,-0.667875248
1337,25/01/2008,FAMILY,87.736016,0.440113442
1338,25/01/2008,EQUITY,9.007161,0
1339,25/01/2008,STANCHART,17.200124,0
1340,25/01/2008,ABSA,1330.609985,1.754832465
1341,28/01/2008,KCB,26.601293,-0.366752849
1342,28/01/2008,FAMILY,88.122154,1.066864525
1343,28/01/2008,EQUITY,9.007161,1.576800948
1344,28/01/2008,STANCHART,17.200124,1.176840353
1345,28/01/2008,ABSA,1353.959961,0.615977447
1346,29/01/2008,KCB,26.503732,-1.226989467
1347,29/01/2008,FAMILY,89.062298,-0.424124471
1348,29/01/2008,EQUITY,9.149186,-3.755634654
1349,29/01/2008,STANCHART,17.402542,0.48653237
1350,29/01/2008,ABSA,1362.300049,-0.476399454
1351,30/01/2008,KCB,26.178534,1.242231517
1352,30/01/2008,FAMILY,88.684563,1.381920324
1353,30/01/2008,EQUITY,8.805576,-1.612898463
1354,30/01/2008,STANCHART,17.487211,2.405815313
1355,30/01/2008,ABSA,1355.810059,1.677225349
1356,31/01/2008,KCB,26.503732,-6.595086307
1357,31/01/2008,FAMILY,89.910113,1.839231367
1358,31/01/2008,EQUITY,8.663551,1.639339342
1359,31/01/2008,STANCHART,17.907921,-1.1894178
1360,31/01/2008,ABSA,1378.550049,1.223749186
1361,01/02/2008,KCB,24.755788,-0.853860923
1362,01/02/2008,FAMILY,91.563768,-1.054272908
1363,01/02/2008,EQUITY,8.805576,-0.156082918
1364,01/02/2008,STANCHART,17.694921,-1.570100256
1365,01/02/2008,ABSA,1395.420044,-1.046286963
1366,04/02/2008,KCB,24.544408,-3.709838917
1367,04/02/2008,FAMILY,90.598436,-2.69619555
1368,04/02/2008,EQUITY,8.791832,-3.543504926
1369,04/02/2008,STANCHART,17.417093,-1.739457899
1370,04/02/2008,ABSA,1380.819946,-3.199543223
1371,05/02/2008,KCB,23.63385,-1.891981205
1372,05/02/2008,FAMILY,88.155725,-0.984521425
1373,05/02/2008,EQUITY,8.480293,-1.944897423
1374,05/02/2008,STANCHART,17.11413,-5.689544254
1375,05/02/2008,ABSA,1336.640015,-0.762364128
1376,06/02/2008,KCB,23.186702,-1.40252374
1377,06/02/2008,FAMILY,87.287813,-1.206680479
1378,06/02/2008,EQUITY,8.31536,2.093667622
1379,06/02/2008,STANCHART,16.140414,-0.622957998
1380,06/02/2008,ABSA,1326.449951,0.788577284
1381,07/02/2008,KCB,22.861503,1.56471777
1382,07/02/2008,FAMILY,86.234528,0.908735768
1383,07/02/2008,EQUITY,8.489456,-1.457101609
1384,07/02/2008,STANCHART,16.039866,3.497198792
1385,07/02/2008,ABSA,1336.910034,-0.420371966
1386,08/02/2008,KCB,23.219221,-1.22549331
1387,08/02/2008,FAMILY,87.018172,1.810790739
1388,08/02/2008,EQUITY,8.365756,1.423876097
1389,08/02/2008,STANCHART,16.600812,3.163851262
1390,08/02/2008,ABSA,1331.290039,0.588899922
1391,11/02/2008,KCB,22.934671,0.460835039
1392,11/02/2008,FAMILY,88.593889,1.322046039
1393,11/02/2008,EQUITY,8.484874,1.025907986
1394,11/02/2008,STANCHART,17.126037,-3.545770688
1395,11/02/2008,ABSA,1339.130005,0.726589649
1396,12/02/2008,KCB,23.040362,2.187717363
1397,12/02/2008,FAMILY,89.765141,1.774147495
1398,12/02/2008,EQUITY,8.571921,0.748268679
1399,12/02/2008,STANCHART,16.518787,3.636072068
1400,12/02/2008,ABSA,1348.859985,1.360406284
1401,13/02/2008,KCB,23.54442,-1.588397591
1402,13/02/2008,FAMILY,91.357707,-2.112156777
1403,13/02/2008,EQUITY,8.636062,-3.554374668
1404,13/02/2008,STANCHART,17.119422,-1.49923286
1405,13/02/2008,ABSA,1367.209961,-1.342147624
1406,14/02/2008,KCB,23.170441,-0.280702469
1407,14/02/2008,FAMILY,89.428089,0.028272996
1408,14/02/2008,EQUITY,8.329104,0.605071086
1409,14/02/2008,STANCHART,16.862762,-2.220300565
1410,14/02/2008,ABSA,1348.859985,0.083774818
1411,15/02/2008,KCB,23.105401,-0.494516412
1412,15/02/2008,FAMILY,89.453373,-1.092694403
1413,15/02/2008,EQUITY,8.379501,-1.038820808
1414,15/02/2008,STANCHART,16.488358,-1.965811271
1415,15/02/2008,ABSA,1349.98999,-0.089627405
1416,19/02/2008,KCB,22.991141,0.177490104
1417,19/02/2008,FAMILY,88.475921,2.714284263
1418,19/02/2008,EQUITY,8.292453,0.883972451
1419,19/02/2008,STANCHART,16.164228,1.342278765
1420,19/02/2008,ABSA,1348.780029,0.834087083
1421,20/02/2008,KCB,23.031948,-0.425226733
1422,20/02/2008,FAMILY,90.877409,-0.853034884
1423,20/02/2008,EQUITY,8.365756,-2.354873845
1424,20/02/2008,STANCHART,16.381197,-1.841379479
1425,20/02/2008,ABSA,1360.030029,-1.286736295
1426,21/02/2008,KCB,22.93401,-1.494662294
1427,21/02/2008,FAMILY,90.102193,1.066118335
1428,21/02/2008,EQUITY,8.168753,2.355573733
1429,21/02/2008,STANCHART,16.079557,-1.711377994
1430,21/02/2008,ABSA,1342.530029,0.788061032
1431,22/02/2008,KCB,22.591224,0.578034196
1432,22/02/2008,FAMILY,91.062789,1.859906795
1433,22/02/2008,EQUITY,8.361174,1.369867437
1434,22/02/2008,STANCHART,15.804375,0.234390794
1435,22/02/2008,ABSA,1353.109985,1.38126717
1436,25/02/2008,KCB,22.721809,1.9396519
1437,25/02/2008,FAMILY,92.756472,3.906246025
1438,25/02/2008,EQUITY,8.475711,3.027026287
1439,25/02/2008,STANCHART,15.841419,-0.492733637
1440,25/02/2008,ABSA,1371.800049,0.691791053
1441,26/02/2008,KCB,23.162533,-0.422829403
1442,26/02/2008,FAMILY,96.379768,1.818501991
1443,26/02/2008,EQUITY,8.732273,-0.104921136
1444,26/02/2008,STANCHART,15.763363,3.197642534
1445,26/02/2008,ABSA,1381.290039,-0.091944412
1446,27/02/2008,KCB,23.064595,-1.167729154
1447,27/02/2008,FAMILY,98.132436,-1.04757106
1448,27/02/2008,EQUITY,8.723111,-2.468500057
1449,27/02/2008,STANCHART,16.267419,5.652248829
1450,27/02/2008,ABSA,1380.02002,-0.894187463
1451,28/02/2008,KCB,22.795263,-2.613674604
1452,28/02/2008,FAMILY,97.104429,-1.197499447
1453,28/02/2008,EQUITY,8.507781,-3.177162177
1454,28/02/2008,STANCHART,17.186894,-3.764141444
1455,28/02/2008,ABSA,1367.680054,-2.708970486
1456,29/02/2008,KCB,22.199469,-0.772063512
1457,29/02/2008,FAMILY,95.941604,0.324963297
1458,29/02/2008,EQUITY,8.237475,-0.723024956
1459,29/02/2008,STANCHART,16.539955,-2.631585152
1460,29/02/2008,ABSA,1330.630005,0.053355253
1461,03/03/2008,KCB,22.028075,2.223049449
1462,03/03/2008,FAMILY,96.253379,1.295628281
1463,03/03/2008,EQUITY,8.177916,0.280108037
1464,03/03/2008,STANCHART,16.104692,2.374109359
1465,03/03/2008,ABSA,1331.339966,-0.344762879
1466,04/03/2008,KCB,22.51777,1.920985071
1467,04/03/2008,FAMILY,97.500465,-0.276553553
1468,04/03/2008,EQUITY,8.200823,1.340780066
1469,04/03/2008,STANCHART,16.487035,-0.104312267
1470,04/03/2008,ABSA,1326.75,0.523832749
1471,05/03/2008,KCB,22.950333,-1.955906261
1472,05/03/2008,FAMILY,97.230824,-2.487219485
1473,05/03/2008,EQUITY,8.310778,-2.976845248
1474,05/03/2008,STANCHART,16.469837,-2.859670074
1475,05/03/2008,ABSA,1333.699951,-2.201393573
1476,06/03/2008,KCB,22.501446,1.088143402
1477,06/03/2008,FAMILY,94.81248,1.262002639
1478,06/03/2008,EQUITY,8.063379,-2.840905779
1479,06/03/2008,STANCHART,15.998854,1.091534431
1480,06/03/2008,ABSA,1304.339966,-0.841036178
1481,07/03/2008,KCB,22.746294,0.645850265
1482,07/03/2008,FAMILY,96.009016,0.061435897
1483,07/03/2008,EQUITY,7.834306,-1.754386413
1484,07/03/2008,STANCHART,16.173487,-2.094062956
1485,07/03/2008,ABSA,1293.369995,-1.546347919
1486,10/03/2008,KCB,22.893201,4.385031171
1487,10/03/2008,FAMILY,96.068,2.175243577
1488,10/03/2008,EQUITY,7.696862,5.595241281
1489,10/03/2008,STANCHART,15.834804,6.399870816
1490,10/03/2008,ABSA,1273.369995,3.712984379
1491,11/03/2008,KCB,23.897075,-2.219949513
1492,11/03/2008,FAMILY,98.157713,0.497898723
1493,11/03/2008,EQUITY,8.12752,-0.732806563
1494,11/03/2008,STANCHART,16.848211,-1.036519545
1495,11/03/2008,ABSA,1320.650024,-0.899557323
1496,12/03/2008,KCB,23.366572,-0.034921682
1497,12/03/2008,FAMILY,98.646439,-0.990856852
1498,12/03/2008,EQUITY,8.067961,0.113560291
1499,12/03/2008,STANCHART,16.673576,1.515517727
1500,12/03/2008,ABSA,1308.77002,0.512692062
1501,13/03/2008,KCB,23.358412,-2.306085705
1502,13/03/2008,FAMILY,97.668994,-0.586662129
1503,13/03/2008,EQUITY,8.077123,-1.361313923
1504,13/03/2008,STANCHART,16.926267,-1.039555857
1505,13/03/2008,ABSA,1315.47998,-2.078326194
1506,14/03/2008,KCB,22.819747,1.21602137
1507,14/03/2008,FAMILY,97.096007,0.27770555
1508,14/03/2008,EQUITY,7.967168,-0.747555468
1509,14/03/2008,STANCHART,16.750309,0.094780341
1510,14/03/2008,ABSA,1288.140015,-0.895868373
1511,17/03/2008,KCB,23.09724,3.957602727
1512,17/03/2008,FAMILY,97.365648,2.475119356
1513,17/03/2008,EQUITY,7.907609,5.677873046
1514,17/03/2008,STANCHART,16.766185,4.805487951
1515,17/03/2008,ABSA,1276.599976,4.240953707
1516,18/03/2008,KCB,24.011337,-2.719236334
1517,18/03/2008,FAMILY,99.775564,-1.241450261
1518,18/03/2008,EQUITY,8.356593,-4.057024196
1519,18/03/2008,STANCHART,17.571882,-2.371624166
1520,18/03/2008,ABSA,1330.73999,-2.428719828
1521,19/03/2008,KCB,23.358412,1.956669828
1522,19/03/2008,FAMILY,98.5369,1.188643036
1523,19/03/2008,EQUITY,8.017564,0.171436112
1524,19/03/2008,STANCHART,17.155143,2.776281142
1525,19/03/2008,ABSA,1298.420044,2.394445938
1526,20/03/2008,KCB,23.815459,-0.034267658
1527,20/03/2008,FAMILY,99.708152,0.616915455
1528,20/03/2008,EQUITY,8.031309,2.053612929
1529,20/03/2008,STANCHART,17.631418,4.69722855
1530,20/03/2008,ABSA,1329.51001,1.532143034
1531,24/03/2008,KCB,23.807298,-0.102850815
1532,24/03/2008,FAMILY,100.323267,-0.915502483
1533,24/03/2008,EQUITY,8.196241,0.558975755
1534,24/03/2008,STANCHART,18.459606,1.039198778
1535,24/03/2008,ABSA,1349.880005,0.230389737
1536,25/03/2008,KCB,23.782812,-1.990391212
1537,25/03/2008,FAMILY,99.404805,-0.898531012
1538,25/03/2008,EQUITY,8.242056,-1.834348129
1539,25/03/2008,STANCHART,18.651438,2.894023506
1540,25/03/2008,ABSA,1352.98999,-0.87657596
1541,26/03/2008,KCB,23.309441,-1.785714209
1542,26/03/2008,FAMILY,98.511622,-1.188955147
1543,26/03/2008,EQUITY,8.090868,-0.226502274
1544,26/03/2008,STANCHART,19.191215,-3.315860929
1545,26/03/2008,ABSA,1341.130005,-1.146048104
1546,27/03/2008,KCB,22.893201,-0.499104516
1547,27/03/2008,FAMILY,97.340363,-0.822365949
1548,27/03/2008,EQUITY,8.072542,-3.234966136
1549,27/03/2008,STANCHART,18.554861,1.967910188
1550,27/03/2008,ABSA,1325.76001,-0.795018625
1551,28/03/2008,KCB,22.77894,1.683980905
1552,28/03/2008,FAMILY,96.539869,0.497512587
1553,28/03/2008,EQUITY,7.811398,2.639297089
1554,28/03/2008,STANCHART,18.920004,0.342632063
1555,28/03/2008,ABSA,1315.219971,0.568724637
1556,31/03/2008,KCB,23.162533,3.9464423
1557,31/03/2008,FAMILY,97.020167,1.172484067
1558,31/03/2008,EQUITY,8.017564,5.714291772
1559,31/03/2008,STANCHART,18.98483,4.202097148
1560,31/03/2008,ABSA,1322.699951,3.589635198
1561,01/04/2008,KCB,24.076629,-1.152540914
1562,01/04/2008,FAMILY,98.157713,-1.442184172
1563,01/04/2008,EQUITY,8.475711,0.540544622
1564,01/04/2008,STANCHART,19.782591,-1.364280341
1565,01/04/2008,ABSA,1370.180054,-0.193407063
1566,02/04/2008,KCB,23.799136,-0.54869639
1567,02/04/2008,FAMILY,96.742098,1.053914502
1568,02/04/2008,EQUITY,8.521526,-1.397848226
1569,02/04/2008,STANCHART,19.512701,2.793411327
1570,02/04/2008,ABSA,1367.530029,0.130163869
1571,03/04/2008,KCB,23.668551,0.551723678
1572,03/04/2008,FAMILY,97.761677,-0.224093946
1573,03/04/2008,EQUITY,8.402408,0.872404673
1574,03/04/2008,STANCHART,20.057771,0.969594278
1575,03/04/2008,ABSA,1369.310059,0.079599576
1576,04/04/2008,KCB,23.799136,0
1577,04/04/2008,FAMILY,97.542599,0.475116518
1578,04/04/2008,EQUITY,8.475711,-1.027028883
1579,04/04/2008,STANCHART,20.25225,1.835642953
1580,04/04/2008,ABSA,1370.400024,0.156159878
1581,07/04/2008,KCB,23.799136,-1.406034236
1582,07/04/2008,FAMILY,98.00604,-0.034391758
1583,07/04/2008,EQUITY,8.388663,-1.80228959
1584,07/04/2008,STANCHART,20.624009,-1.956510977
1585,07/04/2008,ABSA,1372.540039,-0.510003337
1586,08/04/2008,KCB,23.464512,0.486952382
1587,08/04/2008,FAMILY,97.972334,0.430033646
1588,08/04/2008,EQUITY,8.237475,-2.836488123
1589,08/04/2008,STANCHART,20.220498,-0.915991288
1590,08/04/2008,ABSA,1365.540039,-0.80920725
1591,09/04/2008,KCB,23.578773,0.761515453
1592,09/04/2008,FAMILY,98.393648,1.721334694
1593,09/04/2008,EQUITY,8.00382,0.457918844
1594,09/04/2008,STANCHART,20.03528,2.053617419
1595,09/04/2008,ABSA,1354.48999,0.447405226
1596,10/04/2008,KCB,23.758329,-2.851256921
1597,10/04/2008,FAMILY,100.087332,-2.340460029
1598,10/04/2008,EQUITY,8.040471,-1.652415636
1599,10/04/2008,STANCHART,20.446728,-4.794561751
1600,10/04/2008,ABSA,1360.550049,-2.037418103
1601,11/04/2008,KCB,23.080918,-0.777936995
1602,11/04/2008,FAMILY,97.744828,1.103446619
1603,11/04/2008,EQUITY,7.907609,-1.680179179
1604,11/04/2008,STANCHART,19.466397,0.434959793
1605,11/04/2008,ABSA,1332.829956,-0.338378499
1606,14/04/2008,KCB,22.901363,0.67712127
1607,14/04/2008,FAMILY,98.82339,-0.093792573
1608,14/04/2008,EQUITY,7.774747,2.062459396
1609,14/04/2008,STANCHART,19.551068,0.406013625
1610,14/04/2008,ABSA,1328.319946,0.459987672
1611,15/04/2008,KCB,23.056433,2.477881119
1612,15/04/2008,FAMILY,98.730701,2.816422827
1613,15/04/2008,EQUITY,7.935098,2.078525054
1614,15/04/2008,STANCHART,19.630448,3.585389391
1615,15/04/2008,ABSA,1334.430054,2.269126576
1616,16/04/2008,KCB,23.627744,0.93263665
1617,16/04/2008,FAMILY,101.511375,2.166514836
1618,16/04/2008,EQUITY,8.100031,-0.113123024
1619,16/04/2008,STANCHART,20.334276,0.51397945
1620,16/04/2008,ABSA,1364.709961,0.062291478
1621,17/04/2008,KCB,23.848105,2.669407066
1622,17/04/2008,FAMILY,103.710634,1.072473436
1623,17/04/2008,EQUITY,8.090868,3.510760527
1624,17/04/2008,STANCHART,20.43879,4.239761747
1625,17/04/2008,ABSA,1365.560059,1.813900226
1626,18/04/2008,KCB,24.484708,1.400000359
1627,18/04/2008,FAMILY,104.822903,-0.040195414
1628,18/04/2008,EQUITY,8.374919,-1.258209184
1629,18/04/2008,STANCHART,21.305346,4.421261218
1630,18/04/2008,ABSA,1390.329956,-0.155352475
1631,21/04/2008,KCB,24.827494,-0.558844159
1632,21/04/2008,FAMILY,104.780769,-0.546844622
1633,21/04/2008,EQUITY,8.269545,-1.939054688
1634,21/04/2008,STANCHART,22.247311,-4.733592298
1635,21/04/2008,ABSA,1388.170044,-0.881023406
1636,22/04/2008,KCB,24.688747,3.966944941
1637,22/04/2008,FAMILY,104.207781,-0.05660134
1638,22/04/2008,EQUITY,8.109194,0.847457836
1639,22/04/2008,STANCHART,21.194214,1.679156396
1640,22/04/2008,ABSA,1375.939941,0.2899918
1641,23/04/2008,KCB,25.668136,1.112873954
1642,23/04/2008,FAMILY,104.148798,0.477348764
1643,23/04/2008,EQUITY,8.177916,-10.42017306
1644,23/04/2008,STANCHART,21.550098,3.714159444
1645,23/04/2008,ABSA,1379.930054,0.644227725
1646,24/04/2008,KCB,25.95379,-6.194968057
1647,24/04/2008,FAMILY,104.645951,-0.893791868
1648,24/04/2008,EQUITY,7.325763,-0.813007464
1649,24/04/2008,STANCHART,22.350503,0.467622585
1650,24/04/2008,ABSA,1388.819946,0.649473679
1651,25/04/2008,KCB,24.345961,-2.81595785
1652,25/04/2008,FAMILY,103.710634,-1.1293461
1653,25/04/2008,EQUITY,7.266204,-1.261029831
1654,25/04/2008,STANCHART,22.455019,1.478823064
1655,25/04/2008,ABSA,1397.839966,-0.105160178
1656,28/04/2008,KCB,23.660389,-1.207313202
1657,28/04/2008,FAMILY,102.539382,0.95323863
1658,28/04/2008,EQUITY,7.174575,3.44827394
1659,28/04/2008,STANCHART,22.787089,1.631441383
1660,28/04/2008,ABSA,1396.369995,-0.388869284
1661,29/04/2008,KCB,23.374734,-0.418990864
1662,29/04/2008,FAMILY,103.516827,-1.750102908
1663,29/04/2008,EQUITY,7.421974,0.185179846
1664,29/04/2008,STANCHART,23.158847,-0.628390524
1665,29/04/2008,ABSA,1390.939941,-0.384630194
1666,30/04/2008,KCB,23.276796,3.085549231
1667,30/04/2008,FAMILY,101.705176,2.410939243
1668,30/04/2008,EQUITY,7.435718,2.587806584
1669,30/04/2008,STANCHART,23.013319,3.47800767
1670,30/04/2008,ABSA,1385.589966,1.714071304
1671,01/05/2008,KCB,23.995013,-0.54421725
1672,01/05/2008,FAMILY,104.157226,-0.347868327
1673,01/05/2008,EQUITY,7.62814,-1.141143188
1674,01/05/2008,STANCHART,23.813724,0.522224075
1675,01/05/2008,ABSA,1409.339966,0.32355983
1676,02/05/2008,KCB,23.864428,-0.547195181
1677,02/05/2008,FAMILY,103.794896,-0.933595039
1678,02/05/2008,EQUITY,7.541092,-0.729032347
1679,02/05/2008,STANCHART,23.938085,2.094616173
1680,02/05/2008,ABSA,1413.900024,-0.453358363
1681,05/05/2008,KCB,23.733843,2.132052529
1682,05/05/2008,FAMILY,102.825872,0.647382791
1683,05/05/2008,EQUITY,7.486115,0.122399936
1684,05/05/2008,STANCHART,24.439496,1.044767863
1685,05/05/2008,ABSA,1407.48999,0.765193364
1686,06/05/2008,KCB,24.239861,-1.649836193
1687,06/05/2008,FAMILY,103.491549,1.487902167
1688,06/05/2008,EQUITY,7.495278,-2.506124523
1689,06/05/2008,STANCHART,24.694832,-2.180431922
1690,06/05/2008,ABSA,1418.26001,-1.811379001
1691,07/05/2008,KCB,23.839943,0.20541576
1692,07/05/2008,FAMILY,105.031402,0.628321614
1693,07/05/2008,EQUITY,7.307437,-0.626950325
1694,07/05/2008,STANCHART,24.156378,1.352756609
1695,07/05/2008,ABSA,1392.569946,0.366955212
1696,08/05/2008,KCB,23.888914,0.409968406
1697,08/05/2008,FAMILY,105.691337,-0.688440529
1698,08/05/2008,EQUITY,7.261623,0.063085071
1699,08/05/2008,STANCHART,24.483155,-0.869985915
1700,08/05/2008,ABSA,1397.680054,-0.672544834
1701,09/05/2008,KCB,23.986851,2.041514328
1702,09/05/2008,FAMILY,104.963715,0.951152501
1703,09/05/2008,EQUITY,7.266204,1.134939234
1704,09/05/2008,STANCHART,24.270155,2.56744961
1705,09/05/2008,ABSA,1388.280029,1.102077872
1706,12/05/2008,KCB,24.476546,-0.334675489
1707,12/05/2008,FAMILY,105.96208,1.069948797
1708,12/05/2008,EQUITY,7.348671,-0.56110826
1709,12/05/2008,STANCHART,24.893279,0.956635725
1710,12/05/2008,ABSA,1403.579956,-0.038467135
1711,13/05/2008,KCB,24.394629,0.503692842
1712,13/05/2008,FAMILY,107.09582,0.742609749
1713,13/05/2008,EQUITY,7.307437,-0.18808236
1714,13/05/2008,STANCHART,25.131417,-1.947777159
1715,13/05/2008,ABSA,1403.040039,0.400558419
1716,14/05/2008,KCB,24.517503,1.737391446
1717,14/05/2008,FAMILY,107.891124,0.73714683
1718,14/05/2008,EQUITY,7.293693,0.942211305
1719,14/05/2008,STANCHART,24.641913,1.862988478
1720,14/05/2008,ABSA,1408.660034,1.058446441
1721,15/05/2008,KCB,24.943468,-1.510680071
1722,15/05/2008,FAMILY,108.68644,-0.498214865
1723,15/05/2008,EQUITY,7.362415,6.098311492
1724,15/05/2008,STANCHART,25.100989,-1.112111559
1725,15/05/2008,ABSA,1423.569946,0.125039869
1726,16/05/2008,KCB,24.566652,-1.7672575
1727,16/05/2008,FAMILY,108.144948,-1.04052757
1728,16/05/2008,EQUITY,7.811398,0.117302946
1729,16/05/2008,STANCHART,24.821838,-2.142625377
1730,16/05/2008,ABSA,1425.349976,0.089804541
1731,19/05/2008,KCB,24.132496,-2.376099016
1732,19/05/2008,FAMILY,107.01967,-1.035652605
1733,19/05/2008,EQUITY,7.820561,-1.347384158
1734,19/05/2008,STANCHART,24.289999,1.252721336
1735,19/05/2008,ABSA,1426.630005,-0.927358948
1736,20/05/2008,KCB,23.559084,-1.773294751
1737,20/05/2008,FAMILY,105.911318,-1.246203923
1738,20/05/2008,EQUITY,7.715188,-0.950125907
1739,20/05/2008,STANCHART,24.594285,-4.147386273
1740,20/05/2008,ABSA,1413.400024,-1.605353234
1741,21/05/2008,KCB,23.141312,0.778758784
1742,21/05/2008,FAMILY,104.591447,0.87364027
1743,21/05/2008,EQUITY,7.641884,2.4580326
1744,21/05/2008,STANCHART,23.574265,-0.639773923
1745,21/05/2008,ABSA,1390.709961,0.261737897
1746,22/05/2008,KCB,23.321527,-1.475237878
1747,22/05/2008,FAMILY,105.5052,-0.400962227
1748,22/05/2008,EQUITY,7.829724,-0.819185964
1749,22/05/2008,STANCHART,23.423443,2.327027671
1750,22/05/2008,ABSA,1394.349976,-1.321040077
1751,23/05/2008,KCB,22.977479,1.390378814
1752,23/05/2008,FAMILY,105.082164,2.512079976
1753,23/05/2008,EQUITY,7.765584,3.303833942
1754,23/05/2008,STANCHART,23.968513,2.903350742
1755,23/05/2008,ABSA,1375.930054,0.684622156
1756,27/05/2008,KCB,23.296953,-0.91420539
1757,27/05/2008,FAMILY,107.721912,1.74363318
1758,27/05/2008,EQUITY,8.022146,1.827528444
1759,27/05/2008,STANCHART,24.664403,0.31110828
1760,27/05/2008,ABSA,1385.349976,0.396289031
1761,28/05/2008,KCB,23.083971,0.461315776
1762,28/05/2008,FAMILY,109.600187,0.131243389
1763,28/05/2008,EQUITY,8.168753,2.804259108
1764,28/05/2008,STANCHART,24.741136,-0.171111787
1765,28/05/2008,ABSA,1390.839966,0.533493729
1766,29/05/2008,KCB,23.190461,0.035324869
1767,29/05/2008,FAMILY,109.74403,-0.215876891
1768,29/05/2008,EQUITY,8.397826,-0.763769099
1769,29/05/2008,STANCHART,24.698801,1.103430081
1770,29/05/2008,ABSA,1398.26001,0.151616651
1771,30/05/2008,KCB,23.198653,-1.836162643
1772,30/05/2008,FAMILY,109.507118,-1.599313389
1773,30/05/2008,EQUITY,8.333686,-1.42935551
1774,30/05/2008,STANCHART,24.971335,-1.403969792
1775,30/05/2008,ABSA,1400.380005,-1.050426381
1776,02/06/2008,KCB,22.772688,-1.762589467
1777,02/06/2008,FAMILY,107.755756,0.376881027
1778,02/06/2008,EQUITY,8.214568,-1.003911587
1779,02/06/2008,STANCHART,24.620745,-0.392262704
1780,02/06/2008,ABSA,1385.670044,-0.578782809
1781,03/06/2008,KCB,22.371299,0.842190702
1782,03/06/2008,FAMILY,108.161867,-0.226841499
1783,03/06/2008,EQUITY,8.132101,2.084516658
1784,03/06/2008,STANCHART,24.524167,-0.097100138
1785,03/06/2008,ABSA,1377.650024,-0.032669618
1786,04/06/2008,KCB,22.559708,2.759614619
